id,path,r0,r1,c0,c1
182,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,342,538,349,545
183,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,110,306,824,1020
184,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,96,292,137,333
185,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,84,280,547,743
186,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,253,449,614,810
187,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,300,496,152,348
188,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,188,384,121,317
189,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,407,603,831,1027
190,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,99,295,1019,1215
191,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,178,374,376,572
192,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,236,432,111,307
193,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,46,242,425,621
194,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/11.png,230,426,769,965
195,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,180,376,311,507
196,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,343,539,387,583
197,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,373,569,786,982
198,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,453,649,419,615
199,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,471,667,92,288
200,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,45,241,743,939
201,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,367,563,315,511
202,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,305,501,1022,1218
203,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,138,334,76,272
204,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,285,481,212,408
205,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,182,378,829,1025
206,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,484,680,922,1118
207,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,378,574,522,718
208,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,128,324,498,694
209,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/110.png,408,604,197,393
210,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,336,532,897,1093
211,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,355,551,93,289
212,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,376,572,883,1079
213,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,303,499,725,921
214,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,179,375,251,447
215,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,437,633,141,337
216,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,523,719,725,921
217,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,138,334,565,761
218,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,287,483,135,331
219,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,95,291,188,384
220,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,276,472,5,201
221,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,502,698,314,510
222,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,417,613,241,437
223,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,131,327,793,989
224,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/111.png,98,294,235,431
225,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,220,416,404,600
226,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,465,661,54,250
227,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,164,360,434,630
228,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,407,603,430,626
229,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,99,295,407,603
230,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,504,700,269,465
231,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,10,206,1008,1204
232,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,77,273,801,997
233,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,49,245,696,892
234,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,479,675,845,1041
235,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,126,322,899,1095
236,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,363,559,690,886
237,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,190,386,276,472
238,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,442,638,349,545
239,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/112.png,262,458,137,333
240,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,430,626,104,300
241,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,110,306,790,986
242,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,472,668,833,1029
243,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,367,563,289,485
244,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,215,411,581,777
245,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,430,626,426,622
246,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,377,573,257,453
247,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,350,546,970,1166
248,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,212,408,840,1036
249,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,68,264,251,447
250,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,399,595,470,666
251,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,83,279,167,363
252,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,504,700,579,775
253,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,439,635,413,609
254,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/113.png,198,394,1074,1270
255,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,177,373,443,639
256,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,371,567,932,1128
257,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,450,646,185,381
258,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,18,214,1025,1221
259,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,16,212,44,240
260,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,25,221,108,304
261,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,177,373,81,277
262,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,234,430,920,1116
263,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,343,539,929,1125
264,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,371,567,881,1077
265,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,491,687,589,785
266,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,40,236,219,415
267,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,346,542,452,648
268,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,515,711,738,934
269,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/114.png,399,595,635,831
270,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,97,293,524,720
271,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,212,408,1066,1262
272,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,324,520,1021,1217
273,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,387,583,759,955
274,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,458,654,244,440
275,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,272,468,421,617
276,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,368,564,246,442
277,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,150,346,188,384
278,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,257,453,211,407
279,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,234,430,1018,1214
280,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,360,556,515,711
281,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,266,462,658,854
282,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,253,449,1001,1197
283,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,381,577,103,299
284,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/115.png,252,448,575,771
285,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,173,369,785,981
286,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,243,439,1038,1234
287,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,6,202,446,642
288,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,4,200,533,729
289,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,367,563,1031,1227
290,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,64,260,184,380
291,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,212,408,379,575
292,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,244,440,666,862
293,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,357,553,652,848
294,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,365,561,921,1117
295,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,216,412,737,933
296,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,28,224,351,547
297,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,450,646,801,997
298,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,147,343,235,431
299,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/116.png,56,252,1027,1223
300,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,49,245,276,472
301,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,495,691,58,254
302,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,413,609,538,734
303,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,37,233,300,496
304,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,152,348,1032,1228
305,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,21,217,906,1102
306,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,112,308,176,372
307,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,164,360,160,356
308,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,38,234,734,930
309,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,189,385,830,1026
310,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,268,464,809,1005
311,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,359,555,182,378
312,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,215,411,698,894
313,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,504,700,656,852
314,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/117.png,284,480,16,212
315,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,217,413,54,250
316,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,11,207,159,355
317,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,352,548,723,919
318,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,71,267,418,614
319,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,214,410,601,797
320,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,391,587,141,337
321,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,37,233,819,1015
322,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,405,601,447,643
323,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,18,214,437,633
324,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,5,201,517,713
325,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,487,683,905,1101
326,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,368,564,421,617
327,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,416,612,452,648
328,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,170,366,392,588
329,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/118.png,145,341,215,411
330,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,275,471,760,956
331,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,28,224,805,1001
332,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,272,468,497,693
333,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,47,243,46,242
334,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,150,346,114,310
335,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,6,202,405,601
336,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,403,599,1049,1245
337,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,189,385,644,840
338,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,360,556,309,505
339,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,3,199,588,784
340,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,414,610,320,516
341,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,358,554,678,874
342,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,439,635,643,839
343,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,208,404,114,310
344,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/119.png,448,644,367,563
345,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,139,335,627,823
346,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,281,477,232,428
347,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,255,451,67,263
348,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,232,428,888,1084
349,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,182,378,60,256
350,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,39,235,905,1101
351,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,229,425,305,501
352,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,196,392,217,413
353,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,238,434,135,331
354,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,255,451,474,670
355,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,333,529,792,988
356,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,150,346,2,198
357,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,191,387,460,656
358,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,185,381,530,726
359,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/12.png,427,623,1039,1235
360,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/120.png,165,361,1044,1240
361,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/120.png,361,557,757,953
362,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/120.png,261,457,950,1146
363,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/120.png,427,623,308,504
364,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp111-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/120.png,423,619,614,810
